canonical_smiles,tox_binary,assay_hits,assay_tested,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,pIC50,IC50_nM,logP,qed,SAS,toxicity_class
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=[Se]=O,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Oc1ccc2c(c1)OCO2,1,2,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
ClC/C=C\CCl,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCc1ncnc2cc(OC)c(OC)cc12,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)(C)C(=O)C(=O)O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1c(N)cccc1N,1,2,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCOC(=O)NC(O)C(Cl)(Cl)Cl,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,3,8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
O=NN1CCCCCC1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=S(=O)(O)c1ccccc1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC[C@@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CCN)C(=O)N[C@@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
NCCc1cc(O)c(O)cc1O,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],1,2,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1,3,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,1,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
COC1=CC(=O)O[C@@H](/C=C/c2ccc3c(c2)OCO3)C1,1,1,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1,4,11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.667,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(O)cc2S(=O)(=O)[O-])cc1,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
COC(=O)CS,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],1,2,10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCOC(=O)C(C)C(C)=O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
ClCC(Br)CBr,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
c1ccc2c(c1)Oc1ccccc1O2,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
BrCCBr,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
C=Cc1ccccc1C=C,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCC/C=C/CC1CC(=O)OC1=O,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
NCCCN1CCN(CCCN)CC1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C=CC(C)(O)CCC=C(C)CCC=C(C)C,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCCCCCCCCCCCOCCO,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCCCCCCCCC(CC)c1ccc(S(=O)(=O)[O-])cc1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
c1ccc(COCc2ccccc2)cc1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
COc1ccccc1OCC(O)CO,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCc1cc(O)cc(O)c1,1,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.25,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
CCCCCCCC/C=C\CCCCCCCC(=O)OC,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C(O)C(=O)O,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C(O)c1cc(O)nc(O)n1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1ccccc1C(OCCN(C)C)c1ccccc1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
IC(I)=C(I)I,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
O=P([O-])([O-])OP(=O)([O-])[O-],1,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC(C)NC[C@@H](O)COc1cccc2ccccc12,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,2,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CNC(=O)ON=C(CSC)C(C)(C)C,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=c1nn[nH]c2ccccc12,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,1,1,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,1,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
COc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCOC(=O)c1ccccc1C(=O)OCCC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
c1nc[n-]n1,1,1,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCCCCCCCS,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
N#CCCSCCC#N,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1C,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Brc1c2ccccc2c(Br)c2ccccc12,1,4,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.667,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
Cc1nc2ccccc2c(=O)o1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCn1cc[n+](C)c1.COS(=O)(=O)[O-],0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCOC(=O)c1ccc(I)cc1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C/C=C(\C)C=O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CN(C)c1ccc(CCO)cc1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C1c2ccccc2-c2ccccc21,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CNC(=O)Oc1ccccc1C(C)C,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)c1ccc(NC(=O)N(C)C)cc1,1,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Cc1ccc(C(C)C)cc1O,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCOCCOCCOCCO,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(Cl)C(Cl)Cl,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCN(CC)CC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCCCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C#CC(C)(O)CC(C)C,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(=O)Nc1ccc(C)cc1,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CC(C)Nc1nc(N)nc(Cl)n1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCNc1nc(N)nc(Cl)n1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCNc1nc(NC(C)C)nc(OC)n1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=C1CCCCCCCCCCCCCC1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCC(=O)C=Cc1ccc(OC)cc1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)(Cl)[N+](=O)[O-],0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC1=C(O)C(=O)CO1,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C=CC(=C)CCCC(C)(C)OC(C)=O,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C=CC(C)(O)CC/C=C(\C)CC,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,1,4,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.667,0.0,2.6177,0.7617384584160001,2.8931198359725503,2
CC(C)C1CCC(O)CC1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
COc1cc(Cl)c(OC)cc1Cl,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CC(C)CC=C(C=O)c1ccccc1,1,2,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.833,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
Clc1cccc2ccccc12,1,1,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,0.0,2.6177,0.7617384584160001,2.8931198359725503,1
CCC(Cl)[N+](=O)[O-],0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
Sc1ccccc1Cl,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCS(=O)(=O)c1ccc(OC)c(C(=O)OC)c1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
ClCc1cccc(Cl)c1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
CCOC(=O)CN1CCCC1=O,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.6177,0.7617384584160001,2.8931198359725503,0
